Deadbush,West Mesa International Airport,airWMI,WMI,air235toEIA,Gate D11,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air236toLFA,Gate D11,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air237toVFW,Gate D12,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air238toWHT,Gate D12,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air239toFLC,Gate D12,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air241toPXL,Gate D13,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air242toCAL,Gate D13,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air243toVCA,Gate D14,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air244toMCI,Gate D14,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air246toGBE,Gate D15,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air247toMMA,Gate D15,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air248toKPC,Gate D15,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air249toWMA,Gate D16,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air250toNHR,Gate D16,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air251toNBC,Gate D16,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air252toNMW,Gate D13,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,air253toPRA,Gate D14,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,wp71toEIA,Gate B4,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,wp142toNHR,Gate C12,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,wp144toFSI,Gate C13,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,wp146toCFA,Gate C14,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,wp160toTPA,Gate C14,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,wp167toEBI,Gate C13,null,,,
Deadbush,West Mesa International Airport,airWMI,WMI,wp179toTCB,Gate C17,null,,,
,,,,,,,,,
Elecna Bay,International Airport,airEBI,EBI,air2toSEG,Gate C10,null,,,
Elecna Bay,International Airport,airEBI,EBI,air4toWMI,Gate C10,null,,,
Elecna Bay,International Airport,airEBI,EBI,air6toWOI,Gate C10,null,,,
Elecna Bay,International Airport,airEBI,EBI,air301toOPA,Gate C1,null,,,
Elecna Bay,International Airport,airEBI,EBI,air302toDJE,Gate C1,null,,,
Elecna Bay,International Airport,airEBI,EBI,air303toHIR,Gate C1,null,,,
Elecna Bay,International Airport,airEBI,EBI,air304toMLH,Gate C2,null,,,
Elecna Bay,International Airport,airEBI,EBI,air305toFSI,Gate C2,null,,,
Elecna Bay,International Airport,airEBI,EBI,air306toCWI,Gate C2,null,,,
Elecna Bay,International Airport,airEBI,EBI,air307toVER,Gate C3,null,,,
Elecna Bay,International Airport,airEBI,EBI,air308toHZN,Gate C3,null,,,
Elecna Bay,International Airport,airEBI,EBI,air309toFYI,Gate C3,null,,,
Elecna Bay,International Airport,airEBI,EBI,air310toLHT,Gate C4,null,,,
Elecna Bay,International Airport,airEBI,EBI,air311toRVA,Gate C4,null,,,
Elecna Bay,International Airport,airEBI,EBI,air312toIXM,Gate C4,null,,,
Elecna Bay,International Airport,airEBI,EBI,air313toKNT,Gate C5,null,,,
Elecna Bay,International Airport,airEBI,EBI,air314toBVL,Gate C5,null,,,
Elecna Bay,International Airport,airEBI,EBI,air315toKTI,Gate C5,null,,,
Elecna Bay,International Airport,airEBI,EBI,air316toJDL,Gate C6,null,,,
Elecna Bay,International Airport,airEBI,EBI,air317toSRX,Gate C6,null,,,
Elecna Bay,International Airport,airEBI,EBI,air318toTSA,Gate C6,null,,,
Elecna Bay,International Airport,airEBI,EBI,air319toLAR,Gate C7,null,,,
Elecna Bay,International Airport,airEBI,EBI,air320toEEA,Gate C7,null,,,
Elecna Bay,International Airport,airEBI,EBI,air321toSSI,Gate C7,null,,,
Elecna Bay,International Airport,airEBI,EBI,air322toCBI,Gate C8,null,,,
Elecna Bay,International Airport,airEBI,EBI,air324toEIA,Gate C8,null,,,
Elecna Bay,International Airport,airEBI,EBI,air325toATC,Gate C9,null,,,
Elecna Bay,International Airport,airEBI,EBI,air326toKMA,Gate C9,null,,,
Elecna Bay,International Airport,airEBI,EBI,air327toMRI,Gate C9,null,,,
Elecna Bay,International Airport,airEBI,EBI,air328toNIL,Gate C11,null,,,
Elecna Bay,International Airport,airEBI,EBI,air329toDBC,Gate C12,null,,,
Elecna Bay,International Airport,airEBI,EBI,air330toDFM,Gate C13,null,,,
Elecna Bay,International Airport,airEBI,EBI,air331toHAM,Gate C11,null,,,
Elecna Bay,International Airport,airEBI,EBI,air332toLBX,Gate C12,null,,,
Elecna Bay,International Airport,airEBI,EBI,air333toMWT,Gate C13,null,,,
Elecna Bay,International Airport,airEBI,EBI,air334toPXA,Gate C8,null,,,
Elecna Bay,International Airport,airEBI,EBI,wp167toWMI,Gate D6,null,,,
Elecna Bay,International Airport,airEBI,EBI,wp168toMAX,Gate D6,null,,,
Elecna Bay,International Airport,airEBI,EBI,segHeli8toSHP,null,null,,,
Elecna Bay,International Airport,airEBI,EBI,eastern1toCCH,null,null,,,
Elecna Bay,International Airport,airEBI,EBI,eastern8toCWB,null,null,,,
,,,,,,,,,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air102toSEG,Gate E10,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air226toWMI,Gate X3,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air325toEBI,Gate E8,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air408toWOI,IntraAir Annex Terminal,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air503toMAX,Gate X5,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air526toCBI,Gate E8,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air530toNIL,Gate X3,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air540toSSI,Gate E7,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air541toHZN,Gate E7,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air542toFYI,Gate E7,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air543toZAQ,Gate E8,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air544toRVA,Gate E9,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air545toMLH,Gate E10,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air546toKTI,Gate E10,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air547toWZA,Gate X1,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air548toAFK,Gate X1,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air549toRAV,Gate X1,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air550toHIR,Gate X3,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air551toLHT,Gate X5,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air552toVFW,Gate X10,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air553toVIC,Gate X10,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air554toGZA,Gate X10,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air708toCYR,Gate X5,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air710toMRI,Gate E9,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,air717toMRR,Gate E9,null,Achowalogen Takachsin,Covina,
Achowalogen Takachsin-Covina,International Airport,airATC,ATC,wp53toEIA,Gate S5,null,Achowalogen Takachsin,Covina,
,,,,,,,,,
Aeolia,Mixolydia Airstrip,airAMA,AMA,wp172toEIA,Gate 4,null,,,
,,,,,,,,,
Airchester,Airfield,airACA,ACA,wp177toMAX,Gate 8,null,,,
Airchester,Airfield,airACA,ACA,wp178toTCB,Gate 8,null,,,
Airchester,Airfield,airACA,ACA,wp180toCBZ,Gate 10,null,,,
Airchester,Airfield,airACA,ACA,wp181toFSI,Gate 10,null,,,
Airchester,Airfield,airACA,ACA,poseidon2toSSR,null,null,,,
,,,,,,,,,
Airchester,Epsilon International Airport,airEIA,EIA,air235toWMI,Gate B36,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air324toEBI,Gate A8,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air404toWOI,Gate A8,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air555toTSA,Gate A6,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air556toGBE,Gate B36,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air557toGSM,Gate B36,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air641toHIR,Gate B22a,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air642toKNT,Gate A11,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air643toLHT,Gate A17,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air644toZAQ,Gate A14,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air645toEEA,Gate A13,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air646toHZN,Gate A12,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air647toSSI,Gate A12,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air648toKTI,Gate A17,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air649toCWI,Gate A13,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air659toMWT,Gate A11,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air663toMBI,Gate A6,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,air716toMRR,Gate A6,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,seg7toSEG,Gate A2,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp1toMRI,Gate B6,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp2toMLH,Gate B6,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp18toFYA,Gate B19,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp20toCYR,Gate B16,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp21toAFK,Gate B15,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp22toBFA,Gate B14,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp23toNWT,Gate B12,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp25toNIL,Gate B10,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp26toVFW,Gate B9,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp27toWZA,Gate B8,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp28toHND,Gate B19,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp30toRAV,Gate B16,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp38toMCA,Gate B13,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp39toMAX,Gate B13,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp40toRSQ,Gate A18,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp41toWYA,Gate B14,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp42toSIA,Gate B12,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp43toWHT,Gate A10,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp45toEVL,Gate B17,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp46toSSH,Gate B26,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp48toNWA,Gate B25,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp53toATC,Gate A16,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp54toIXM,Gate A18,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp57toSRX,Gate A15,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp60toBVL,Gate A16,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp61toSEG,Gate A9,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp62toMCI,Gate A15,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp70toPAX,Gate B10,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp71toWMI,Gate B9,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp72toZRZ,Gate B8,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp73toPXL,Gate B23,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp74toFLC,Gate B26,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp76toCWB,Gate B25,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp77toWER,Gate B24,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp82toCFA,Gate B11,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp84toNHR,Gate B27,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp86toDBC,Gate B28,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp88toCIA,Gate B29,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp89toWCA,Gate B29,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp90toRVA,Gate A9,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp91toCHB,Gate B30,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp93toLAR,Gate B30,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp94toTBI,Gate B17,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp95toVIC,Gate B27,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp98toPCE,Gate B24,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp102toDHA,Gate B15,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp103toAIS,Gate B11,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp104toSTS,Gate B18,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp106toPMA,Gate B31,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp109toNGY,Gate B31,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp118toVER,Gate A10,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp127toXSE,Gate B32,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp128toABG,Gate B21,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp139toSKA,Gate B18,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp147toMRS,Gate B28,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp159toRED,Gate B33,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp162toMTA,Gate B33,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp165toRSZ,Gate B34,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp166toSVS,Gate B34,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp169toMPI,Gate B35,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp172toAMA,Gate B35,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp175toOPA,Gate B37,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp188toLNT,Gate B38,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp190toDBI,Gate A9,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp191toKWT,Gate B8,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,wp192toPXA,Gate A10,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,eastern2toLNK,Gate H3,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,eastern3toITC,Gate H1,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,eastern4toCCH,Gate H4,null,,,
Airchester,Epsilon International Airport,airEIA,EIA,eastern6toKPC,Gate H2,null,,,
,,,,,,,,,
Alexandriasburg,Airfield,airAXB,AXB,air176toSEG,Gate 5,null,,,
Alexandriasburg,Airfield,airAXB,AXB,air677toDFM,Gate 5,null,,,
Alexandriasburg,Airfield,airAXB,AXB,air678toZAQ,Gate 5,null,,,
,,,,,,,,,
Anthro Island,Airport,airAIS,AIS,air124toSEG,Gate 4,null,,,
Anthro Island,Airport,airAIS,AIS,air218toWMI,Gate 4,null,,,
Anthro Island,Airport,airAIS,AIS,air585toZAQ,Gate 4,null,,,
Anthro Island,Airport,airAIS,AIS,wp103toEIA,Gate 1,null,,,
Anthro Island,Airport,airAIS,AIS,wp105toWRA,Gate 2,null,,,
Anthro Island,Airport,airAIS,AIS,wp107toMAX,Gate 2,null,,,
Anthro Island,Airport,airAIS,AIS,wp110toNIL,Gate 3,null,,,
Anthro Island,Airport,airAIS,AIS,wp112toAFK,Gate 3,null,,,
Anthro Island,Airport,airAIS,AIS,wp114toHIR,Gate 3,null,,,
Anthro Island,Airport,airAIS,AIS,wp117toSEG,Gate 2,null,,,
,,,,,,,,,
Antioch,Regional Airfield,airANA,ANA,wp129toMAX,Gate 8,null,,,
